ORDER_ID,RETAILER_ID,BRAND_ID,ORDER_CREATED,ORDER_STATE,TOTAL_GMV
1240171,350331,4767,2020-08-01 00:00:00,PROCESSING,386.59500000000000
1240189,329028,30510,2020-08-01 00:00:00,PROCESSING,306.72000000000000
1240213,5944,158473,2020-08-01 00:00:00,PROCESSING,1039.9725000000000
1240275,364219,44522,2020-08-01 00:00:00,PROCESSING,275.66460000000000
1240297,322506,39350,2020-08-01 00:00:00,PROCESSING,460.08
1240319,289293,49281,2020-08-01 00:00:00,PROCESSING,443.04000000000000
1240376,213591,5041,2020-08-01 00:00:00,PROCESSING,609.18
1240388,67294,9656,2020-08-01 00:00:00,PROCESSING,357.84
1240448,329845,34234,2020-08-01 00:00:00,PROCESSING,198.3456
1240480,283379,5262,2020-08-01 00:00:00,PROCESSING,1836.5925
1240558,355105,108918,2020-08-01 00:00:00,PROCESSING,159.6435
1240572,349119,36209,2020-08-01 00:00:00,PROCESSING,230.04
1240579,295613,10075,2020-08-01 00:00:00,PROCESSING,236.43000000000000
1240766,353422,4197,2020-08-01 00:00:00,PROCESSING,130.995
1240841,325226,117084,2020-08-01 00:00:00,PROCESSING,1870.1400000000000
1240858,295613,20190,2020-08-01 00:00:00,PROCESSING,454.755
1240903,360261,15324,2020-08-01 00:00:00,PROCESSING,400.44
1240930,362086,8214,2020-08-01 00:00:00,PROCESSING,915.9
1240942,348619,75549,2020-08-01 00:00:00,PROCESSING,226.845
1241288,369345,62249,2020-08-01 00:00:00,PROCESSING,198.09
1241440,350331,133930,2020-08-01 00:00:00,PROCESSING,1213.3332000000000
1241451,372042,7440,2020-08-01 00:00:00,PROCESSING,230.04
1241510,295613,25021,2020-08-01 00:00:00,PROCESSING,328.02
1241521,330019,9995,2020-08-01 00:00:00,PROCESSING,218.8575
1241708,361974,11515,2020-08-01 00:00:00,PROCESSING,346.125
1241725,334386,51609,2020-08-01 00:00:00,PROCESSING,186.46020000000000
1241770,271794,50317,2020-08-01 00:00:00,PROCESSING,287.55
1241943,383349,136466,2020-08-01 00:00:00,PROCESSING,191.7
1241957,364449,37410,2020-08-01 00:00:00,PROCESSING,639.0
1242063,382455,7928,2020-08-01 00:00:00,PROCESSING,217.26
1242100,377813,9341,2020-08-01 00:00:00,PROCESSING,195.96000000000000
1242165,356288,78674,2020-08-01 00:00:00,PROCESSING,138.45
1242172,364449,13911,2020-08-01 00:00:00,PROCESSING,488.835
1242176,330557,4807,2020-08-01 00:00:00,PROCESSING,387.66000000000000
1242247,71471,64200,2020-08-01 00:00:00,PROCESSING,1290.78
1241148,275157,137331,2020-08-01 00:00:00,PROCESSING,102.24
1242429,382455,87053,2020-08-01 00:00:00,PROCESSING,783.8400000000000
1242439,267163,59238,2020-08-01 00:00:00,PROCESSING,222.58500000000000
1242441,354373,17836,2020-08-01 00:00:00,PROCESSING,690.12
1242465,165717,16089,2020-08-01 00:00:00,PROCESSING,149.1
1242571,366885,84898,2020-08-01 00:00:00,PROCESSING,277.965
1242615,349659,12792,2020-08-01 00:00:00,PROCESSING,656.04
1242720,364542,58168,2020-08-01 00:00:00,PROCESSING,106.5
1242722,344756,64676,2020-08-01 00:00:00,PROCESSING,498.42000000000000
1242920,210641,13350,2020-08-01 00:00:00,PROCESSING,146.97
1242997,337362,14109,2020-08-01 00:00:00,PROCESSING,281.16000000000000
1243245,184829,64676,2020-08-01 00:00:00,PROCESSING,53.676000000000000
1243716,379833,121463,2020-08-01 00:00:00,PROCESSING,55.380000000000000
1243724,353422,50105,2020-08-01 00:00:00,PROCESSING,383.4
1243756,8070,72607,2020-08-01 00:00:00,PROCESSING,498.42000000000000
1243811,371527,58168,2020-08-01 00:00:00,PROCESSING,51.12
1229947,357286,10556,2020-08-01 00:00:00,PROCESSING,39.405
1243910,70378,96507,2020-08-01 00:00:00,PROCESSING,785.4162
1244058,365687,9684,2020-08-01 00:00:00,PROCESSING,166.14
1244061,71471,50798,2020-08-01 00:00:00,PROCESSING,766.8
1244186,351875,50708,2020-08-01 00:00:00,PROCESSING,677.3400000000000
1244209,372124,147585,2020-08-01 00:00:00,PROCESSING,76.68000000000000
1244300,377465,46209,2020-08-01 00:00:00,PROCESSING,670.9500000000000
1244698,357521,6966,2020-08-01 00:00:00,PROCESSING,89.33220000000000
1244701,355649,28068,2020-08-01 00:00:00,PROCESSING,534.843
1244867,371718,63366,2020-08-01 00:00:00,PROCESSING,420.67500000000000
1245010,354318,9683,2020-08-01 00:00:00,PROCESSING,218.53800000000000
1245026,226149,146833,2020-08-01 00:00:00,PROCESSING,2023.5
1245049,356802,9492,2020-08-01 00:00:00,PROCESSING,332.28
1245074,57637,37818,2020-08-01 00:00:00,PROCESSING,452.625
1245074,57637,19389,2020-08-01 00:00:00,PROCESSING,255.6
1245078,340641,36786,2020-08-01 00:00:00,PROCESSING,234.30000000000000
1245208,182993,100294,2020-08-01 00:00:00,PROCESSING,500.97600000000000
1245282,130421,3532,2020-08-01 00:00:00,PROCESSING,649.5435
1245296,356237,90799,2020-08-01 00:00:00,PROCESSING,1192.8
1245384,249138,35977,2020-08-01 00:00:00,PROCESSING,63.9
1245423,377813,4162,2020-08-01 00:00:00,PROCESSING,63.9
1245432,363233,30298,2020-08-01 00:00:00,PROCESSING,125.67000000000000
1245493,356802,43587,2020-08-01 00:00:00,PROCESSING,1815.8889
1245516,360724,35994,2020-08-01 00:00:00,PROCESSING,110.76000000000000
1245629,363827,51207,2020-08-01 00:00:00,PROCESSING,178.92
1245738,366682,54354,2020-08-01 00:00:00,PROCESSING,516.3972
1245785,71471,13376,2020-08-01 00:00:00,PROCESSING,230.04
1245804,378185,15967,2020-08-01 00:00:00,PROCESSING,355.71
1245807,317998,11082,2020-08-01 00:00:00,PROCESSING,749.4405
1245827,366682,4320,2020-08-01 00:00:00,PROCESSING,191.7
1245842,373870,14860,2020-08-01 00:00:00,PROCESSING,690.12
1245963,365438,60711,2020-08-01 00:00:00,PROCESSING,645.39
1216677,216045,90506,2020-08-01 00:00:00,PROCESSING,21.300000000000000
1246196,15603,88438,2020-08-01 00:00:00,PROCESSING,213.21300000000000
1246216,306210,13411,2020-08-01 00:00:00,PROCESSING,650.7150000000000
1246244,268473,45679,2020-08-01 00:00:00,PROCESSING,293.94
1246368,80519,18908,2020-08-01 00:00:00,PROCESSING,431.11200000000000
1246392,301709,11485,2020-08-01 00:00:00,PROCESSING,85.20000000000000
1246526,350995,74002,2020-08-01 00:00:00,PROCESSING,447.30000000000000
1246529,234803,84901,2020-08-01 00:00:00,PROCESSING,21.300000000000000
1246597,356802,153682,2020-08-01 00:00:00,PROCESSING,357.84
1246656,366631,3564,2020-08-01 00:00:00,PROCESSING,1480.35
1246697,377255,20476,2020-08-01 00:00:00,PROCESSING,1018.14
1246750,374210,74002,2020-08-01 00:00:00,PROCESSING,514.395
1246779,362395,13078,2020-08-01 00:00:00,PROCESSING,519.72
1246926,368838,20476,2020-08-01 00:00:00,PROCESSING,396.18
1246968,352051,30608,2020-08-01 00:00:00,PROCESSING,204.48
1247103,249138,8214,2020-08-01 00:00:00,PROCESSING,1384.5
1243166,381923,44539,2020-08-01 00:00:00,PROCESSING,191.7
1243241,371493,10426,2020-08-01 00:00:00,PROCESSING,559.125
1243368,273222,56538,2020-08-01 00:00:00,PROCESSING,357.84
1243429,184291,50260,2020-08-01 00:00:00,PROCESSING,265.185
1243457,360261,24855,2020-08-01 00:00:00,PROCESSING,223.65000000000000
1243698,371096,21510,2020-08-01 00:00:00,PROCESSING,236.43000000000000
1243886,356774,50394,2020-08-01 00:00:00,PROCESSING,541.233
1243959,316285,6406,2020-08-01 00:00:00,PROCESSING,276.9
1244101,365687,4649,2020-08-01 00:00:00,PROCESSING,89.46
1244234,320440,27622,2020-08-01 00:00:00,PROCESSING,285.2922
1244383,358939,22199,2020-08-01 00:00:00,PROCESSING,585.324
1244387,363288,131856,2020-08-01 00:00:00,PROCESSING,351.45
1244394,383602,108022,2020-08-01 00:00:00,PROCESSING,144.84
1244697,284058,87368,2020-08-01 00:00:00,PROCESSING,624.0900000000000
1244745,98661,50469,2020-08-01 00:00:00,PROCESSING,319.5
1244786,347529,65421,2020-08-01 00:00:00,PROCESSING,1022.4
1244821,383285,42056,2020-08-01 00:00:00,PROCESSING,115.02
1244822,360499,50404,2020-08-01 00:00:00,PROCESSING,562.3200000000000
1244848,374082,50260,2020-08-01 00:00:00,PROCESSING,185.31
1244933,372491,32760,2020-08-01 00:00:00,PROCESSING,349.32
1245010,354318,100479,2020-08-01 00:00:00,PROCESSING,189.3996
1245049,356802,9799,2020-08-01 00:00:00,PROCESSING,246.015
1245145,381923,12059,2020-08-01 00:00:00,PROCESSING,112.89
1245168,356237,8037,2020-08-01 00:00:00,PROCESSING,236.43000000000000
1245235,376772,7067,2020-08-01 00:00:00,PROCESSING,370.62
1245278,366124,5950,2020-08-01 00:00:00,PROCESSING,153.36000000000000
1245377,183191,11140,2020-08-01 00:00:00,PROCESSING,1629.4500000000000
1245413,210043,3046,2020-08-01 00:00:00,PROCESSING,537.8250000000000
1245421,377813,67151,2020-08-01 00:00:00,PROCESSING,383.4
1245446,383631,64628,2020-08-01 00:00:00,PROCESSING,262.842
1245542,365195,90714,2020-08-01 00:00:00,PROCESSING,444.2328
1245585,359648,148904,2020-08-01 00:00:00,PROCESSING,276.9
1245699,382664,69227,2020-08-01 00:00:00,PROCESSING,227.91
1245732,317998,3641,2020-08-01 00:00:00,PROCESSING,485.001
1245738,366682,131,2020-08-01 00:00:00,PROCESSING,134.0622
1245963,365438,17905,2020-08-01 00:00:00,PROCESSING,436.65
1246091,34132,90684,2020-08-01 00:00:00,PROCESSING,607.5399
1246126,350444,34472,2020-08-01 00:00:00,PROCESSING,67.734
1246129,346052,34955,2020-08-01 00:00:00,PROCESSING,211.935
1246306,224554,11674,2020-08-01 00:00:00,PROCESSING,332.28
1246340,319819,28225,2020-08-01 00:00:00,PROCESSING,284.78100000000000
1246352,301709,3383,2020-08-01 00:00:00,PROCESSING,785.9700000000000
1246363,80519,13953,2020-08-01 00:00:00,PROCESSING,187.3122
1246367,301709,172623,2020-08-01 00:00:00,PROCESSING,80.72700000000000
1246400,335264,9755,2020-08-01 00:00:00,PROCESSING,463.275
1246409,335264,170756,2020-08-01 00:00:00,PROCESSING,1360.0050000000000
1246616,255745,14860,2020-08-01 00:00:00,PROCESSING,5241.930000000000
1246734,236030,68464,2020-08-01 00:00:00,PROCESSING,532.5
1246775,360261,64050,2020-08-01 00:00:00,PROCESSING,192.0408
1247028,111259,45446,2020-08-01 00:00:00,PROCESSING,106.5
1247048,378878,16653,2020-08-01 00:00:00,PROCESSING,153.36000000000000
1247053,348239,31229,2020-08-01 00:00:00,PROCESSING,242.03190000000000
1247069,125248,15402,2020-08-01 00:00:00,PROCESSING,730.5900000000000
1205816,371493,30092,2020-08-01 00:00:00,PROCESSING,140.58000000000000
1243229,373261,45446,2020-08-01 00:00:00,PROCESSING,274.77
1243259,239493,14832,2020-08-01 00:00:00,PROCESSING,472.86000000000000
1243320,288164,43730,2020-08-01 00:00:00,PROCESSING,93.72
1243432,363425,300,2020-08-01 00:00:00,PROCESSING,943.5048000000000
1243581,341252,121463,2020-08-01 00:00:00,PROCESSING,167.73750000000000
1243712,329845,132891,2020-08-01 00:00:00,PROCESSING,417.693
1243934,231110,141275,2020-08-01 00:00:00,PROCESSING,3378.18
1243998,366366,29602,2020-08-01 00:00:00,PROCESSING,982.995
1244051,158206,7462,2020-08-01 00:00:00,PROCESSING,328.02
1244051,158206,5471,2020-08-01 00:00:00,PROCESSING,702.9
1244066,365687,17913,2020-08-01 00:00:00,PROCESSING,115.02
1244099,316285,49025,2020-08-01 00:00:00,PROCESSING,581.49
1244135,147738,117084,2020-08-01 00:00:00,PROCESSING,127.8
1244152,341672,83740,2020-08-01 00:00:00,PROCESSING,632.8656
1244155,355090,45446,2020-08-01 00:00:00,PROCESSING,413.22000000000000
1244246,365768,37703,2020-08-01 00:00:00,PROCESSING,433.455
1244383,358939,109532,2020-08-01 00:00:00,PROCESSING,598.104
1244387,363288,99230,2020-08-01 00:00:00,PROCESSING,439.3125
1244411,370613,13263,2020-08-01 00:00:00,PROCESSING,234.30000000000000
1244443,334270,77807,2020-08-01 00:00:00,PROCESSING,121.41
1244499,310114,11852,2020-08-01 00:00:00,PROCESSING,255.6
1244733,334270,4972,2020-08-01 00:00:00,PROCESSING,86.265
1244807,354608,51169,2020-08-01 00:00:00,PROCESSING,265.185
1244807,354608,29450,2020-08-01 00:00:00,PROCESSING,161.88
1244817,344008,157501,2020-08-01 00:00:00,PROCESSING,217.26
1244821,383285,108005,2020-08-01 00:00:00,PROCESSING,185.31
1244933,372491,90684,2020-08-01 00:00:00,PROCESSING,239.75280000000000
1244933,372491,30298,2020-08-01 00:00:00,PROCESSING,181.05000000000000
1245049,356802,148999,2020-08-01 00:00:00,PROCESSING,345.06
1245051,226149,93273,2020-08-01 00:00:00,PROCESSING,541.02
1245098,295919,60764,2020-08-01 00:00:00,PROCESSING,994.7100000000000
1245123,226149,16633,2020-08-01 00:00:00,PROCESSING,918.03
1245129,322798,8462,2020-08-01 00:00:00,PROCESSING,15.336
1245129,322798,121463,2020-08-01 00:00:00,PROCESSING,21.300000000000000
1245267,352152,32378,2020-08-01 00:00:00,PROCESSING,383.4
1245288,365881,121463,2020-08-01 00:00:00,PROCESSING,51.12
1245289,353816,8656,2020-08-01 00:00:00,PROCESSING,362.10000000000000
1245294,367059,82643,2020-08-01 00:00:00,PROCESSING,378.075
1245398,348358,20639,2020-08-01 00:00:00,PROCESSING,230.04
1245441,367562,46887,2020-08-01 00:00:00,PROCESSING,58.4472
1245478,234803,84901,2020-08-01 00:00:00,PROCESSING,242.82
1245536,318724,1443,2020-08-01 00:00:00,PROCESSING,157.62
1245564,377145,121463,2020-08-01 00:00:00,PROCESSING,306.8265
1245690,349288,62249,2020-08-01 00:00:00,PROCESSING,223.65000000000000
1245701,348515,117658,2020-08-01 00:00:00,PROCESSING,178.92
1219323,360322,16909,2020-08-01 00:00:00,PROCESSING,53.25
1245855,365095,39532,2020-08-01 00:00:00,PROCESSING,585.75
1246070,356802,170866,2020-08-01 00:00:00,PROCESSING,125.3292
1246116,71471,20068,2020-08-01 00:00:00,PROCESSING,769.995
1246137,377460,58168,2020-08-01 00:00:00,PROCESSING,407.895
1246156,328648,50050,2020-08-01 00:00:00,PROCESSING,89.46
1246188,340174,58168,2020-08-01 00:00:00,PROCESSING,447.30000000000000
1246227,348563,8841,2020-08-01 00:00:00,PROCESSING,455.9904
1246244,268473,50035,2020-08-01 00:00:00,PROCESSING,204.48
1246306,224554,17029,2020-08-01 00:00:00,PROCESSING,567.9858
1246334,367402,14506,2020-08-01 00:00:00,PROCESSING,979.8
1246359,80519,68673,2020-08-01 00:00:00,PROCESSING,460.08
1246522,366631,39653,2020-08-01 00:00:00,PROCESSING,253.47
1246679,366631,30087,2020-08-01 00:00:00,PROCESSING,2140.65
1246737,351811,60764,2020-08-01 00:00:00,PROCESSING,342.93
1247178,380480,3723,2020-08-01 00:00:00,PROCESSING,230.04
1247219,190136,50394,2020-08-01 00:00:00,PROCESSING,355.92300000000000
1243168,376606,25640,2020-08-01 00:00:00,PROCESSING,46.838700000000000
1243168,376606,6388,2020-08-01 00:00:00,PROCESSING,19.170000000000000
1243178,371607,3723,2020-08-01 00:00:00,PROCESSING,603.855
1243731,246055,6406,2020-08-01 00:00:00,PROCESSING,545.28
1243754,287614,12563,2020-08-01 00:00:00,PROCESSING,383.4
1244049,223776,9439,2020-08-01 00:00:00,PROCESSING,15.975
1244055,316285,15283,2020-08-01 00:00:00,PROCESSING,271.2981
1244141,358113,36576,2020-08-01 00:00:00,PROCESSING,63.8574
1244378,349558,174366,2020-08-01 00:00:00,PROCESSING,293.94
1244455,11508,15005,2020-08-01 00:00:00,PROCESSING,377.01
1244500,363232,120373,2020-08-01 00:00:00,PROCESSING,715.68
1244517,334270,66880,2020-08-01 00:00:00,PROCESSING,213.0
1244571,354077,108880,2020-08-01 00:00:00,PROCESSING,362.10000000000000
1244595,317305,121463,2020-08-01 00:00:00,PROCESSING,448.04550000000000
1244611,284058,57392,2020-08-01 00:00:00,PROCESSING,391.92000000000000
1244633,361698,10386,2020-08-01 00:00:00,PROCESSING,159.72870000000000
1244653,358399,13251,2020-08-01 00:00:00,PROCESSING,249.01830000000000
1244670,361729,22394,2020-08-01 00:00:00,PROCESSING,778.9836
1244785,320440,64690,2020-08-01 00:00:00,PROCESSING,508.21800000000000
1244823,350015,12075,2020-08-01 00:00:00,PROCESSING,461.67750000000000
1244855,357054,107487,2020-08-01 00:00:00,PROCESSING,255.6
1244956,381088,30298,2020-08-01 00:00:00,PROCESSING,221.4135
1244971,349787,56915,2020-08-01 00:00:00,PROCESSING,90.52500000000000
1244999,352276,65974,2020-08-01 00:00:00,PROCESSING,276.9
1245037,353816,4649,2020-08-01 00:00:00,PROCESSING,230.04
1245049,356802,5782,2020-08-01 00:00:00,PROCESSING,575.1
1245049,356802,32574,2020-08-01 00:00:00,PROCESSING,183.18000000000000
1245089,315667,3650,2020-08-01 00:00:00,PROCESSING,639.0
1245129,322798,25048,2020-08-01 00:00:00,PROCESSING,12.78
1245202,352525,36500,2020-08-01 00:00:00,PROCESSING,314.175
1245208,182993,14506,2020-08-01 00:00:00,PROCESSING,223.65000000000000
1245373,354828,100686,2020-08-01 00:00:00,PROCESSING,1557.03
1245477,286595,36209,2020-08-01 00:00:00,PROCESSING,213.0
1245575,370842,121463,2020-08-01 00:00:00,PROCESSING,93.7839
1245663,359583,1251,2020-08-01 00:00:00,PROCESSING,281.16000000000000
1245763,373870,15090,2020-08-01 00:00:00,PROCESSING,328.0413
1245858,366682,121407,2020-08-01 00:00:00,PROCESSING,33.654000000000000
1245892,355365,183520,2020-08-01 00:00:00,PROCESSING,345.06
1245896,355365,56955,2020-08-01 00:00:00,PROCESSING,354.9219
1246005,379918,6802,2020-08-01 00:00:00,PROCESSING,197.02500000000000
1246090,330323,59767,2020-08-01 00:00:00,PROCESSING,511.2
1246144,374070,8683,2020-08-01 00:00:00,PROCESSING,553.8
1246153,374070,8723,2020-08-01 00:00:00,PROCESSING,127.8
1246202,301709,17252,2020-08-01 00:00:00,PROCESSING,203.79840000000000
1246334,367402,21401,2020-08-01 00:00:00,PROCESSING,451.5387
1246334,367402,4404,2020-08-01 00:00:00,PROCESSING,724.413
1246349,301709,10384,2020-08-01 00:00:00,PROCESSING,146.97
1246398,80519,3935,2020-08-01 00:00:00,PROCESSING,390.85500000000000
1246402,301709,93748,2020-08-01 00:00:00,PROCESSING,76.68000000000000
1246567,363233,30298,2020-08-01 00:00:00,PROCESSING,46.86
1246600,373222,105424,2020-08-01 00:00:00,PROCESSING,805.14
1246731,38032,37703,2020-08-01 00:00:00,PROCESSING,405.765
1246741,236030,150737,2020-08-01 00:00:00,PROCESSING,230.04
1246917,378965,96507,2020-08-01 00:00:00,PROCESSING,330.0009
1246982,258271,14384,2020-08-01 00:00:00,PROCESSING,332.28
1247016,377145,21040,2020-08-01 00:00:00,PROCESSING,257.73000000000000
1247082,223414,10152,2020-08-01 00:00:00,PROCESSING,1329.12
1247101,84778,6469,2020-08-01 00:00:00,PROCESSING,434.52
1247243,357174,47039,2020-08-01 00:00:00,PROCESSING,102.24
1243247,273222,108838,2020-08-01 00:00:00,PROCESSING,703.8585000000000
1243384,364431,121463,2020-08-01 00:00:00,PROCESSING,629.9475
1243591,361698,50203,2020-08-01 00:00:00,PROCESSING,157.62
1243671,365881,121463,2020-08-01 00:00:00,PROCESSING,3.195
1243699,360261,13033,2020-08-01 00:00:00,PROCESSING,445.17000000000000
1243737,350944,127086,2020-08-01 00:00:00,PROCESSING,306.72000000000000
1243741,287614,11582,2020-08-01 00:00:00,PROCESSING,269.7219
1243763,8070,18118,2020-08-01 00:00:00,PROCESSING,170.40000000000000
1243899,352248,148942,2020-08-01 00:00:00,PROCESSING,140.7078
1243998,366366,83461,2020-08-01 00:00:00,PROCESSING,340.80000000000000
1244051,158206,5208,2020-08-01 00:00:00,PROCESSING,351.45
1201510,350015,3253,2020-08-01 00:00:00,PROCESSING,34.293
1244127,351138,6903,2020-08-01 00:00:00,PROCESSING,274.77
1244249,316285,64642,2020-08-01 00:00:00,PROCESSING,990.4500000000000
1244306,333663,30497,2020-08-01 00:00:00,PROCESSING,633.675
1244356,295613,4929,2020-08-01 00:00:00,PROCESSING,247.61250000000000
1244420,348046,129785,2020-08-01 00:00:00,PROCESSING,479.25
1244596,317305,29755,2020-08-01 00:00:00,PROCESSING,370.62
1244617,354077,99397,2020-08-01 00:00:00,PROCESSING,680.535
1196684,309292,28085,2020-08-01 00:00:00,PROCESSING,202.35
1244788,363812,39370,2020-08-01 00:00:00,PROCESSING,325.89
1244807,354608,159548,2020-08-01 00:00:00,PROCESSING,741.24
1244821,383285,9425,2020-08-01 00:00:00,PROCESSING,213.0
1244941,266647,9722,2020-08-01 00:00:00,PROCESSING,100.11
1245004,323759,6802,2020-08-01 00:00:00,PROCESSING,277.965
1245011,376775,158147,2020-08-01 00:00:00,PROCESSING,340.587
1245129,322798,17944,2020-08-01 00:00:00,PROCESSING,12.78
1245138,316963,42176,2020-08-01 00:00:00,PROCESSING,769.995
1245189,361974,274,2020-08-01 00:00:00,PROCESSING,242.82
1245355,355096,5414,2020-08-01 00:00:00,PROCESSING,328.44600000000000
1245381,353816,43175,2020-08-01 00:00:00,PROCESSING,127.6296
1245476,286595,14349,2020-08-01 00:00:00,PROCESSING,178.92
1245480,364524,58168,2020-08-01 00:00:00,PROCESSING,217.26
1245572,359648,148904,2020-08-01 00:00:00,PROCESSING,149.1
1245701,348515,51596,2020-08-01 00:00:00,PROCESSING,448.578
1245871,342730,35876,2020-08-01 00:00:00,PROCESSING,541.872
1245883,366463,6893,2020-08-01 00:00:00,PROCESSING,362.10000000000000
1246096,266647,16007,2020-08-01 00:00:00,PROCESSING,53.228700000000000
1246129,346052,12299,2020-08-01 00:00:00,PROCESSING,120.345
1246178,374070,5414,2020-08-01 00:00:00,PROCESSING,191.7
1246231,348563,12848,2020-08-01 00:00:00,PROCESSING,1008.555
1246306,224554,88967,2020-08-01 00:00:00,PROCESSING,212.57400000000000
1246334,367402,113693,2020-08-01 00:00:00,PROCESSING,229.40100000000000
1246355,301709,148999,2020-08-01 00:00:00,PROCESSING,702.9
1246360,319819,169705,2020-08-01 00:00:00,PROCESSING,234.30000000000000
1246393,335264,58168,2020-08-01 00:00:00,PROCESSING,1707.195
1246551,358870,60764,2020-08-01 00:00:00,PROCESSING,477.12
1246577,357054,59922,2020-08-01 00:00:00,PROCESSING,561.255
1246671,315923,57730,2020-08-01 00:00:00,PROCESSING,1037.2035000000000
1246766,366631,12036,2020-08-01 00:00:00,PROCESSING,644.3250000000000
1246766,366631,45446,2020-08-01 00:00:00,PROCESSING,630.0114000000000
1246872,257394,58649,2020-08-01 00:00:00,PROCESSING,249.21000000000000
1246945,295613,174344,2020-08-01 00:00:00,PROCESSING,1116.12
1246955,373148,30298,2020-08-01 00:00:00,PROCESSING,328.50990000000000
1246986,366631,126745,2020-08-01 00:00:00,PROCESSING,1022.4
1247034,161798,14832,2020-08-01 00:00:00,PROCESSING,479.25
1247082,223414,3568,2020-08-01 00:00:00,PROCESSING,915.9
1247085,364431,37703,2020-08-01 00:00:00,PROCESSING,115.446
1243417,372913,158458,2020-08-01 00:00:00,PROCESSING,208.6974
1243434,373914,29004,2020-08-01 00:00:00,PROCESSING,266.25
1243644,329845,4198,2020-08-01 00:00:00,PROCESSING,334.41000000000000
1243693,353422,62748,2020-08-01 00:00:00,PROCESSING,280.09500000000000
1243718,151909,3564,2020-08-01 00:00:00,PROCESSING,1603.1232
1243725,350944,12241,2020-08-01 00:00:00,PROCESSING,441.97500000000000
1241959,356802,48977,2020-08-01 00:00:00,PROCESSING,170.40000000000000
1243761,295613,3062,2020-08-01 00:00:00,PROCESSING,536.76
1243773,329753,84082,2020-08-01 00:00:00,PROCESSING,511.2
1243795,344154,3564,2020-08-01 00:00:00,PROCESSING,357.84
1243920,273222,39788,2020-08-01 00:00:00,PROCESSING,541.02
1243933,366715,71718,2020-08-01 00:00:00,PROCESSING,1007.4900000000000
1244019,356774,50394,2020-08-01 00:00:00,PROCESSING,146.97
1244019,356774,74002,2020-08-01 00:00:00,PROCESSING,198.09
1244219,377684,9722,2020-08-01 00:00:00,PROCESSING,287.55
1244310,343904,10478,2020-08-01 00:00:00,PROCESSING,548.901
1244373,379918,90999,2020-08-01 00:00:00,PROCESSING,626.2200000000000
1244383,358939,71718,2020-08-01 00:00:00,PROCESSING,570.8400000000000
1244732,284058,132891,2020-08-01 00:00:00,PROCESSING,489.474
1244807,354608,50347,2020-08-01 00:00:00,PROCESSING,127.8
1195858,356214,8538,2020-08-01 00:00:00,PROCESSING,19.170000000000000
1245000,348619,31780,2020-08-01 00:00:00,PROCESSING,548.8371
1245097,382310,20476,2020-08-01 00:00:00,PROCESSING,1533.6
1245150,316963,91885,2020-08-01 00:00:00,PROCESSING,358.58550000000000
1245224,351720,3697,2020-08-01 00:00:00,PROCESSING,221.52000000000000
1245233,383631,10022,2020-08-01 00:00:00,PROCESSING,391.92000000000000
1245349,352019,43082,2020-08-01 00:00:00,PROCESSING,596.4
1245399,249138,8398,2020-08-01 00:00:00,PROCESSING,476.05500000000000
1245448,328237,46511,2020-08-01 00:00:00,PROCESSING,528.24
1245554,359648,4021,2020-08-01 00:00:00,PROCESSING,255.6
1245568,370842,91885,2020-08-01 00:00:00,PROCESSING,341.09820000000000
1245572,359648,1629,2020-08-01 00:00:00,PROCESSING,353.58
1245575,370842,158473,2020-08-01 00:00:00,PROCESSING,191.7
1245629,363827,823,2020-08-01 00:00:00,PROCESSING,310.55400000000000
1245738,366682,29081,2020-08-01 00:00:00,PROCESSING,255.6
1245886,338158,121463,2020-08-01 00:00:00,PROCESSING,152.8488
1246064,356802,36803,2020-08-01 00:00:00,PROCESSING,639.7668
1246110,330323,44210,2020-08-01 00:00:00,PROCESSING,403.635
1246126,350444,11674,2020-08-01 00:00:00,PROCESSING,125.67000000000000
1246219,371858,105325,2020-08-01 00:00:00,PROCESSING,238.56
1246306,224554,39653,2020-08-01 00:00:00,PROCESSING,368.49
1246484,353422,50050,2020-08-01 00:00:00,PROCESSING,188.505
1246492,320669,108022,2020-08-01 00:00:00,PROCESSING,254.0025
1246584,356802,11164,2020-08-01 00:00:00,PROCESSING,255.6
1246797,352948,28630,2020-08-01 00:00:00,PROCESSING,168.05700000000000
1247052,352051,52427,2020-08-01 00:00:00,PROCESSING,421.74000000000000
1247095,346584,75249,2020-08-01 00:00:00,PROCESSING,47.3925
1247131,371368,159,2020-08-01 00:00:00,PROCESSING,902.4810000000000
1247178,380480,70359,2020-08-01 00:00:00,PROCESSING,34.08
1243218,381923,8546,2020-08-01 00:00:00,PROCESSING,102.17610000000000
1243245,184829,12060,2020-08-01 00:00:00,PROCESSING,651.78
1243459,352804,50260,2020-08-01 00:00:00,PROCESSING,139.941
1243511,381923,14733,2020-08-01 00:00:00,PROCESSING,368.064
1243551,381923,32887,2020-08-01 00:00:00,PROCESSING,223.65000000000000
1243601,352411,12115,2020-08-01 00:00:00,PROCESSING,239.625
1243678,362350,45089,2020-08-01 00:00:00,PROCESSING,340.80000000000000
1243695,122511,34038,2020-08-01 00:00:00,PROCESSING,298.2
1243764,355241,42176,2020-08-01 00:00:00,PROCESSING,856.26
1243848,21861,30421,2020-08-01 00:00:00,PROCESSING,357.84
1243886,356774,50501,2020-08-01 00:00:00,PROCESSING,630.48
1243924,273222,5803,2020-08-01 00:00:00,PROCESSING,457.95
